"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2012","2012",18786.1,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2013","2013",18775.3,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2014","2014",18954.5,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2015","2015",18709.9,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2016","2016",18514.5,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2017","2017",18174.4,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2018","2018",17957.6,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","KOR","Korea","2002","2002",8897.2,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","KOR","Korea","2005","2005",10142.1,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","KOR","Korea","2008","2008",12791,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","KOR","Korea","2009","2009",12635,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","KOR","Korea","2010","2010",13961.3,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","KOR","Korea","2011","2011",14692.9,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","KOR","Korea","2012","2012",15510.5,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","KOR","Korea","2013","2013",16094,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","KOR","Korea","2014","2014",16160.2,"B","Break"
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","KOR","Korea","2015","2015",16585.3,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","KOR","Korea","2016","2016",17370,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","KOR","Korea","2017","2017",16989.1,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","KOR","Korea","2018","2018",17162.3,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ESP","Spain","2000","2000",4794435,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ESP","Spain","2001","2001",4848459,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ESP","Spain","2002","2002",4889658,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ESP","Spain","2003","2003",4970613,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ESP","Spain","2004","2004",5061230,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ESP","Spain","2005","2005",5097150,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ESP","Spain","2006","2006",5157094,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ESP","Spain","2007","2007",5239416,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ESP","Spain","2008","2008",5282593,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ESP","Spain","2009","2009",5269855,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ESP","Spain","2010","2010",5227249,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ESP","Spain","2011","2011",5181555,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ESP","Spain","2012","2012",5167453,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ESP","Spain","2013","2013",5145075,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ESP","Spain","2014","2014",5264867,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ESP","Spain","2015","2015",5302128,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ESP","Spain","2016","2016",5344088,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ESP","Spain","2017","2017",5336131,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ESP","Spain","2018","2018",5389321,"P","Provisional value"
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHL","Chile","2001","2001",1566189,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHL","Chile","2002","2002",1599189,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHL","Chile","2003","2003",1599369,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHL","Chile","2004","2004",1627748,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHL","Chile","2005","2005",1627753,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHL","Chile","2006","2006",1637916,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHL","Chile","2007","2007",1632879,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHL","Chile","2008","2008",1608540,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHL","Chile","2009","2009",1682056,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHL","Chile","2010","2010",1623875,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHL","Chile","2011","2011",1648616,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHL","Chile","2012","2012",1670447,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHL","Chile","2013","2013",1672123,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHL","Chile","2014","2014",1660145,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHL","Chile","2015","2015",1671054,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHL","Chile","2016","2016",1637265,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHL","Chile","2017","2017",1637150,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHL","Chile","2018","2018",1669602,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVN","Slovenia","2000","2000",8.6,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVN","Slovenia","2001","2001",8.3,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVN","Slovenia","2002","2002",8.1,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVN","Slovenia","2003","2003",7.4,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVN","Slovenia","2004","2004",7.5,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVN","Slovenia","2005","2005",7.1,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVN","Slovenia","2006","2006",7.1,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVN","Slovenia","2007","2007",6.8,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVN","Slovenia","2008","2008",6.9,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVN","Slovenia","2009","2009",6.9,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVN","Slovenia","2010","2010",6.7,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVN","Slovenia","2011","2011",7.3,"B","Break"
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVN","Slovenia","2012","2012",7.5,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVN","Slovenia","2013","2013",6.8,"B","Break"
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVN","Slovenia","2014","2014",6.9,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVN","Slovenia","2015","2015",6.8,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVN","Slovenia","2016","2016",6.8,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVN","Slovenia","2017","2017",7,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SVN","Slovenia","2018","2018",7,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2000","2000",1077521,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2001","2001",1125131,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2002","2002",1141006,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2003","2003",1160093,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2004","2004",1169038,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2005","2005",1189990,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2006","2006",1217838,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2007","2007",1221453,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2008","2008",1238863,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2009","2009",1254314,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2010","2010",1289908,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2011","2011",1266201,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2012","2012",1292348,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2013","2013",1295330,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2014","2014",1309374,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2015","2015",1328224,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2016","2016",1329824,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2017","2017",1337175,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2018","2018",1358672,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2002","2002",77578,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2003","2003",78061,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2004","2004",78575,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2005","2005",77946,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2006","2006",75287,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2007","2007",77286,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2008","2008",78416,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2009","2009",78538,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2010","2010",76879,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2011","2011",79136,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2012","2012",78714,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2013","2013",77813,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2014","2014",77451,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2015","2015",76519,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2016","2016",77151,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2017","2017",75947,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2018","2018",75282,"P","Provisional value"
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2000","2000",10850.5,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2001","2001",11006.5,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2002","2002",11234.6,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2003","2003",11314.3,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2004","2004",11109.6,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2005","2005",11281.4,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2006","2006",11168.1,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2007","2007",11378.9,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2008","2008",11402.9,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2009","2009",11151.1,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2010","2010",11065.2,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2011","2011",10823.7,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2012","2012",10934,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2013","2013",10846.6,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2014","2014",10811.1,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2015","2015",10850.1,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2016","2016",10892.6,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2017","2017",10950.9,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2018","2018",10937.9,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2000","2000",7.1,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2001","2001",7,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2002","2002",6.9,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2003","2003",6.7,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2004","2004",6.7,"B","Break"
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2005","2005",6.5,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2006","2006",6.4,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2007","2007",6,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2008","2008",6,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2009","2009",5.8,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2010","2010",5.8,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2011","2011",5.8,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2012","2012",5.8,,
